Transaction_ID,Region,Country,Product_Line,Revenue,Marketing_Expense ,Profit,Quarter,Date,Channel,Age,,,,,
576282,Asia,Brazil,Services,2552694,385270,30%,Q3,07-09-2020,Retail Partner,42,,,,,
770798,North America,Canada,iPad,5355665,488580,25%,Q1,05-06-2021,Offline,44,,,,,
724965,Europe,France,iPhone,393316,130860,25%,Q3,28-07-2024,Online,25,,,,,
750795,Asia,Canada,Wearables,2769314,160478,25%,Q4,08-06-2023,Offline,37,,,,,
537803,North America,Australia,Wearables,4548447,52366,40%,Q2,06-05-2021,E-Commerce,33,,,,,
308705,Asia,Brazil,iPhone,5904821,405276,20%,Q3,07-02-2022,Apple Store,32,,,,,
789496,Europe,Japan,MacBook,5424220,278810,40%,Q2,18-01-2024,Apple Store,38,,,,,
593745,North America,India,iPad,869392,162141,20%,Q1,19-04-2024,Online,33,,,,,
300681,South America,UK,Wearables,1788013,485030,30%,Q4,08-07-2021,Retail Partner,18,,,,,
544238,Africa,France,MacBook,3308175,135388,20%,Q1,04-05-2023,Offline,49,,,,,
488644,North America,France,iPad,8440707,484699,20%,Q1,18-09-2023,Offline,33,,,,,
908987,North America,Japan,Wearables,8890120,429225,40%,Q2,26-02-2024,Online,20,,,,,
572465,North America,France,Wearables,2198494,278220,40%,Q2,29-07-2024,Offline,44,,,,,
470967,Asia,Australia,iPad,1308390,76434,25%,Q3,18-05-2024,E-Commerce,31,,,,,
507192,Africa,Australia,Services,1002778,67977,40%,Q4,22-12-2022,Retail Partner,50,,,,,
439972,North America,Canada,iPad,3520562,378181,20%,Q1,10-06-2024,Apple Store,41,,,,,
534789,Africa,Canada,iPad,7497768,79652,20%,Q3,08-07-2022,Retail Partner,28,,,,,
570233,Europe,Canada,MacBook,1210347,67172,20%,Q3,03-07-2022,Online,34,,,,,
406996,Asia,USA,iPad,4045379,309196,40%,Q2,19-07-2024,E-Commerce,27,,,,,
144477,Oceania,UK,MacBook,2998533,260734,30%,Q1,13-04-2022,Online,32,,,,,
592468,Africa,UK,Wearables,8922449,288583,25%,Q2,20-01-2022,Online,29,,,,,
138421,Africa,China,MacBook,5677254,444078,40%,Q1,13-11-2021,Offline,43,,,,,
392586,Africa,Australia,iPad,4198810,198416,30%,Q1,01-09-2021,E-Commerce,29,,,,,
981378,Europe,France,Services,1834681,183756,25%,Q2,15-07-2020,Offline,50,,,,,
508980,North America,China,MacBook,6999044,473129,30%,Q1,21-05-2021,Offline,30,,,,,
844332,North America,Japan,MacBook,3315799,93047,30%,Q4,07-04-2024,Retail Partner,34,,,,,
149953,North America,France,MacBook,2111361,141113,30%,Q3,22-02-2022,Retail Partner,45,,,,,
669257,South America,Brazil,Wearables,8905021,149876,20%,Q2,16-09-2023,Retail Partner,39,,,,,
294407,Asia,Japan,iPhone,5083368,362410,40%,Q3,29-03-2022,Online,26,,,,,
283049,Oceania,USA,MacBook,8832913,56137,40%,Q3,08-02-2020,Online,23,,,,,
907607,North America,UK,Services,7219016,426340,30%,Q1,21-08-2024,Retail Partner,39,,,,,
618239,Asia,Japan,iPad,1514691,214344,20%,Q4,17-12-2022,E-Commerce,29,,,,,
713452,Europe,UK,iPhone,491772,146562,20%,Q3,26-08-2024,Retail Partner,27,,,,,
229328,Oceania,Australia,iPad,4170664,165038,30%,Q2,03-05-2022,Online,28,,,,,
473694,Oceania,Australia,Wearables,9414505,451102,40%,Q1,20-08-2021,Retail Partner,37,,,,,
343906,Africa,UK,iPhone,3177977,30112,30%,Q2,13-04-2020,Offline,23,,,,,
660815,North America,USA,iPad,846951,463737,35%,Q4,12-09-2020,Retail Partner,35,,,,,
906878,South America,UK,iPhone,4546523,89988,40%,Q3,30-09-2022,Apple Store,21,,,,,
918341,South America,Japan,iPad,6414625,250997,40%,Q3,22-07-2024,Online,28,,,,,
790174,Africa,Germany,iPad,7328080,410980,20%,Q2,25-03-2020,Apple Store,26,,,,,
943191,Europe,Australia,iPad,3848893,376418,40%,Q1,01-06-2022,Retail Partner,41,,,,,
793537,North America,China,Services,4197153,472860,25%,Q4,05-06-2024,Online,32,,,,,
640022,South America,Canada,MacBook,4623888,57807,20%,Q3,14-12-2024,E-Commerce,34,,,,,
152747,Europe,China,iPhone,9440198,179824,40%,Q3,08-08-2020,E-Commerce,28,,,,,
654101,Europe,Brazil,Services,9028068,124341,35%,Q3,25-05-2020,Online,25,,,,,
999640,Africa,Brazil,iPhone,459406,304214,30%,Q3,28-08-2022,Apple Store,32,,,,,
566034,North America,Japan,Wearables,1248936,192344,30%,Q2,26-09-2024,Retail Partner,42,,,,,
906696,Asia,France,MacBook,4627031,409420,40%,Q3,27-08-2024,E-Commerce,22,,,,,
634581,Asia,China,Services,6975964,18874,20%,Q1,26-09-2021,Apple Store,44,,,,,
208310,North America,Australia,Services,3457249,457482,20%,Q1,02-09-2024,Offline,47,,,,,
369320,South America,France,Wearables,2174999,59474,35%,Q1,31-10-2023,Apple Store,30,,,,,
928141,Europe,Japan,MacBook,7410466,139857,35%,Q1,24-05-2024,Retail Partner,32,,,,,
659644,Europe,Japan,Services,6639865,476775,20%,Q3,25-02-2023,Offline,31,,,,,
394629,Africa,India,Wearables,5709020,277656,40%,Q3,24-09-2023,Online,35,,,,,
977401,South America,USA,Services,5298430,482484,20%,Q2,05-05-2022,Retail Partner,43,,,,,
286441,North America,Germany,Services,2585432,474412,40%,Q2,21-09-2020,Offline,47,,,,,
805564,Oceania,Germany,iPhone,3122934,17074,25%,Q2,12-03-2023,Offline,25,,,,,
398113,South America,Brazil,iPad,9214852,144302,20%,Q3,27-03-2024,Retail Partner,32,,,,,
892682,North America,China,MacBook,5466704,68905,20%,Q2,31-12-2024,Retail Partner,41,,,,,
595636,Asia,India,Services,5140572,469989,30%,Q3,04-08-2021,Online,35,,,,,
431085,Europe,Canada,iPhone,9482203,325948,25%,Q3,23-06-2020,Offline,32,,,,,
810809,South America,Canada,Wearables,6759120,285762,20%,Q3,28-06-2020,Retail Partner,25,,,,,
832682,North America,UK,Wearables,5163559,115463,40%,Q2,27-11-2021,Online,18,,,,,
535214,Asia,France,Wearables,1748728,401463,20%,Q3,08-07-2023,Apple Store,23,,,,,
290533,Oceania,USA,MacBook,491728,90988,30%,Q4,12-01-2024,Offline,26,,,,,
727449,Africa,Brazil,Wearables,5347352,261426,30%,Q1,11-12-2022,Apple Store,33,,,,,
835344,North America,Canada,iPad,8035362,380859,40%,Q3,12-06-2021,E-Commerce,32,,,,,
567220,North America,France,iPhone,4459117,146773,35%,Q2,17-07-2022,Retail Partner,30,,,,,
837853,North America,Germany,MacBook,2198747,168034,35%,Q4,24-08-2020,Online,28,,,,,
547133,Europe,UK,Services,1174604,371742,40%,Q2,28-01-2023,Online,28,,,,,
592153,Oceania,Canada,iPad,2732688,223937,25%,Q1,07-03-2024,E-Commerce,34,,,,,
370331,Oceania,Canada,Wearables,4942119,495727,40%,Q2,06-06-2022,Retail Partner,42,,,,,
186686,North America,USA,MacBook,9750072,80083,40%,Q4,10-09-2024,Retail Partner,35,,,,,
726005,North America,Japan,iPad,5713530,103200,40%,Q1,26-12-2022,Retail Partner,43,,,,,
198798,Asia,China,Wearables,6113797,277140,30%,Q4,16-02-2023,Offline,18,,,,,
550541,North America,Brazil,Services,3559935,232292,25%,Q1,17-06-2020,Online,30,,,,,
934506,Africa,France,iPhone,7653472,128236,20%,Q3,21-06-2024,Offline,33,,,,,
376979,Africa,Japan,iPad,321031,255220,40%,Q1,28-08-2020,Retail Partner,45,,,,,
798072,Asia,Japan,Wearables,4852116,499987,20%,Q2,02-12-2023,Apple Store,35,,,,,
705265,North America,India,MacBook,7233515,135023,25%,Q4,30-04-2023,Retail Partner,40,,,,,
848949,Asia,China,iPad,2584579,425074,25%,Q2,05-07-2022,Apple Store,34,,,,,
322666,South America,Canada,iPhone,8438268,159627,25%,Q3,30-08-2021,Online,18,,,,,
119890,Africa,Brazil,Wearables,3470975,143124,30%,Q3,26-02-2021,Retail Partner,23,,,,,
851183,Asia,UK,MacBook,6878742,139798,35%,Q1,07-10-2020,Online,29,,,,,
209191,South America,Brazil,iPhone,8156938,49444,20%,Q3,03-02-2024,Apple Store,28,,,,,
403540,North America,Germany,iPad,3535112,98822,25%,Q2,20-06-2021,E-Commerce,33,,,,,
142554,Europe,France,iPhone,771416,101407,25%,Q4,29-06-2024,E-Commerce,18,,,,,
648319,South America,Brazil,Wearables,5778294,207137,40%,Q1,21-10-2023,Online,29,,,,,
293268,North America,Japan,Services,7639796,315264,20%,Q3,29-09-2020,Offline,28,,,,,
144640,Europe,China,iPhone,574749,399329,35%,Q4,29-05-2023,Online,19,,,,,
654775,Europe,USA,Services,7753201,239505,40%,Q2,11-12-2024,E-Commerce,29,,,,,
798907,Asia,Australia,Services,4065133,450216,30%,Q3,15-12-2024,Retail Partner,38,,,,,
604118,North America,Canada,MacBook,274929,359121,30%,Q1,20-01-2022,Apple Store,24,,,,,
772355,North America,India,Wearables,6210665,190457,40%,Q4,26-06-2024,Online,20,,,,,
923426,North America,Australia,Services,4217905,480883,30%,Q4,21-09-2021,Online,27,,,,,
352481,Europe,Japan,Services,345192,325388,40%,Q2,23-09-2023,E-Commerce,35,,,,,
563819,Oceania,USA,iPhone,7034010,456154,20%,Q3,01-07-2022,Retail Partner,26,,,,,
142579,North America,France,Wearables,2124022,192455,20%,Q1,07-08-2021,E-Commerce,35,,,,,
208783,Africa,China,iPad,3764332,32321,20%,Q2,30-04-2022,Offline,36,,,,,
734545,South America,USA,Wearables,2166097,470774,40%,Q4,21-08-2020,E-Commerce,29,,,,,
901136,North America,Brazil,Services,1446041,339367,20%,Q4,18-01-2024,Retail Partner,48,,,,,
703601,North America,Brazil,iPad,7235663,150179,40%,Q3,21-07-2021,Offline,28,,,,,
578043,Africa,Japan,Wearables,933696,273143,25%,Q1,22-01-2021,Online,24,,,,,
391856,North America,USA,iPhone,9138357,222494,30%,Q2,18-01-2024,Online,26,,,,,
808722,Asia,China,MacBook,4712913,389736,20%,Q4,18-03-2023,Online,28,,,,,
467661,Oceania,India,iPad,3165128,348263,20%,Q2,12-02-2023,Retail Partner,26,,,,,
111537,North America,India,Services,2809108,462873,40%,Q4,04-02-2024,Offline,46,,,,,
376459,North America,India,Wearables,6110845,426663,25%,Q1,24-01-2023,Online,18,,,,,
266598,Africa,France,iPad,7913448,380513,30%,Q3,19-09-2023,Retail Partner,43,,,,,
218770,Asia,Germany,iPad,7502350,477560,30%,Q2,08-06-2021,Online,32,,,,,
836627,North America,India,Wearables,645149,258589,30%,Q4,10-02-2024,Offline,32,,,,,
543792,North America,UK,iPad,4396626,395322,35%,Q2,05-08-2024,Offline,43,,,,,
750168,Africa,USA,Wearables,6868372,269512,20%,Q2,15-02-2024,Apple Store,26,,,,,
205282,North America,UK,Services,8995841,443466,20%,Q1,01-06-2023,Online,31,,,,,
566818,North America,India,iPad,9549899,16666,40%,Q4,18-03-2024,Offline,37,,,,,
919746,South America,USA,iPhone,1108504,265067,40%,Q4,28-03-2024,E-Commerce,29,,,,,
763280,North America,USA,Services,1319691,161550,25%,Q2,19-04-2022,E-Commerce,35,,,,,
745783,North America,Germany,iPhone,6537753,483197,20%,Q2,14-09-2021,Apple Store,23,,,,,
564715,Europe,India,Services,3294640,454766,30%,Q1,16-11-2020,Retail Partner,38,,,,,
715897,Africa,India,MacBook,3130178,243166,30%,Q2,14-02-2024,Retail Partner,28,,,,,
621719,North America,UK,MacBook,8626981,149055,25%,Q4,28-12-2022,Online,25,,,,,
119714,North America,Canada,MacBook,2367079,226675,20%,Q3,05-03-2023,Retail Partner,33,,,,,
223377,Oceania,China,MacBook,5927467,496025,20%,Q3,25-12-2021,E-Commerce,24,,,,,
623992,Oceania,Japan,iPhone,6459635,28888,40%,Q1,08-11-2021,Offline,31,,,,,
573057,Europe,Australia,Services,991526,305549,20%,Q3,31-03-2020,Online,26,,,,,
938438,Asia,France,MacBook,6771563,477430,30%,Q3,06-11-2023,Online,20,,,,,
807699,Europe,UK,Services,5103288,177557,30%,Q3,10-03-2020,E-Commerce,31,,,,,
583210,North America,China,iPhone,2992562,89934,35%,Q4,03-02-2022,Retail Partner,27,,,,,
276685,North America,Germany,MacBook,7771678,333699,30%,Q3,16-11-2021,Retail Partner,20,,,,,
351011,Africa,China,Services,1994752,211826,25%,Q4,20-03-2023,Apple Store,39,,,,,
979781,Oceania,UK,iPad,9277630,118683,30%,Q1,14-09-2024,E-Commerce,33,,,,,
107612,North America,Canada,Wearables,2936235,451417,40%,Q3,19-06-2022,Offline,18,,,,,
478249,North America,China,Services,8972483,290996,30%,Q4,06-11-2024,Apple Store,39,,,,,
942641,Oceania,UK,Services,7480239,183982,40%,Q1,17-06-2020,Apple Store,37,,,,,
793512,South America,Brazil,Wearables,7705341,386229,35%,Q3,16-08-2023,Apple Store,40,,,,,
151407,Africa,Brazil,MacBook,6771741,354217,30%,Q4,26-03-2023,Online,23,,,,,
486445,Europe,Brazil,MacBook,1670406,450725,40%,Q4,20-05-2020,E-Commerce,27,,,,,
814704,South America,France,MacBook,1365884,257853,30%,Q3,15-03-2023,E-Commerce,23,,,,,
455888,Oceania,Canada,iPad,3709146,65361,35%,Q1,29-04-2021,Offline,31,,,,,
502017,Asia,Brazil,iPad,5393587,411648,35%,Q2,14-04-2022,Retail Partner,33,,,,,
816550,Asia,France,Services,5248221,432079,35%,Q1,20-10-2022,Retail Partner,28,,,,,
342233,Europe,Australia,Services,5962,345044,40%,Q3,08-01-2023,Offline,36,,,,,
326663,South America,Germany,Services,5300268,496703,40%,Q4,31-10-2021,Online,25,,,,,
169280,North America,Canada,Wearables,2229474,200441,25%,Q3,03-09-2021,E-Commerce,24,,,,,
578957,North America,China,Wearables,1669866,280952,25%,Q4,15-05-2024,Online,29,,,,,
387495,North America,France,iPad,294411,160208,40%,Q2,11-11-2023,Online,28,,,,,
170975,Europe,Brazil,Services,1049883,453535,30%,Q1,01-02-2022,Retail Partner,33,,,,,
525869,Europe,France,Services,7364020,65115,20%,Q4,14-12-2024,E-Commerce,30,,,,,
267507,Asia,France,MacBook,8857838,404751,30%,Q1,10-06-2022,Apple Store,24,,,,,
714751,Africa,Australia,Wearables,4614554,9935,40%,Q4,28-07-2022,Apple Store,28,,,,,
497024,Africa,Germany,iPhone,866388,400652,35%,Q2,29-04-2023,Retail Partner,22,,,,,
549055,North America,Brazil,MacBook,5743601,129661,20%,Q2,20-03-2022,E-Commerce,27,,,,,
703127,Africa,Germany,Services,6761955,170985,20%,Q3,26-10-2020,Apple Store,33,,,,,
669689,South America,China,MacBook,6708407,285068,40%,Q2,20-06-2023,Retail Partner,37,,,,,
112294,North America,Japan,MacBook,3629141,334725,20%,Q4,28-01-2020,Online,24,,,,,
863516,Europe,Brazil,Services,6393704,50059,35%,Q4,30-05-2021,E-Commerce,33,,,,,
555282,Asia,China,iPad,6246995,225786,20%,Q2,10-09-2022,Online,31,,,,,
872124,North America,France,iPad,5186156,64277,35%,Q3,26-01-2020,Retail Partner,32,,,,,
867643,Europe,China,iPad,4259835,441874,40%,Q4,24-10-2022,Retail Partner,41,,,,,
756279,Asia,India,iPad,6953103,103401,20%,Q1,14-10-2022,Online,25,,,,,
138754,Africa,India,iPad,5364182,491014,30%,Q2,16-04-2024,Online,26,,,,,
621858,Oceania,Canada,Services,8568128,272398,20%,Q1,15-10-2023,Retail Partner,25,,,,,
385980,North America,Germany,iPad,3289607,232143,30%,Q3,15-07-2020,Offline,42,,,,,
690760,Oceania,Canada,iPad,3590452,283675,40%,Q2,28-09-2020,Online,32,,,,,
417416,Oceania,Brazil,iPhone,4299914,494595,20%,Q1,26-06-2023,Retail Partner,29,,,,,
919476,Asia,Canada,Wearables,3339271,123492,40%,Q3,30-07-2023,Apple Store,43,,,,,
260305,Europe,Japan,iPad,7904168,99807,30%,Q1,25-02-2021,Online,34,,,,,
687413,Oceania,UK,Services,3153939,490323,40%,Q3,29-10-2023,Apple Store,39,,,,,
208631,Africa,Canada,MacBook,364558,495619,35%,Q1,11-07-2024,Offline,44,,,,,
886185,North America,Germany,Wearables,8940421,309829,30%,Q3,26-12-2022,Apple Store,24,,,,,
132153,North America,Japan,iPhone,9362377,283080,35%,Q4,31-05-2020,Retail Partner,27,,,,,
263179,North America,France,MacBook,9374994,76851,20%,Q2,13-07-2020,Apple Store,37,,,,,
656403,North America,China,Wearables,4105725,231020,40%,Q2,04-08-2024,Online,18,,,,,
126110,North America,China,MacBook,9032146,352988,20%,Q4,13-03-2021,Apple Store,45,,,,,
362124,South America,UK,Services,2817599,327819,25%,Q3,06-01-2020,Offline,32,,,,,
798641,North America,USA,Services,9900701,234346,30%,Q1,28-09-2021,Online,28,,,,,
798773,North America,China,MacBook,3806418,208157,20%,Q3,08-07-2022,Apple Store,41,,,,,
435796,North America,USA,Wearables,4145505,443518,40%,Q2,03-05-2023,Offline,26,,,,,
257314,Africa,China,Services,1798393,20861,20%,Q2,01-11-2023,Online,29,,,,,
489040,Oceania,UK,Services,2868630,48123,40%,Q4,10-05-2021,Retail Partner,49,,,,,
828738,Europe,India,iPad,5154,357889,25%,Q4,22-04-2023,Retail Partner,38,,,,,
717137,Oceania,UK,Wearables,5888747,222587,35%,Q4,12-12-2023,Apple Store,27,,,,,
134490,Africa,Canada,iPad,2673848,196631,40%,Q2,01-12-2022,Online,32,,,,,
504389,North America,USA,Wearables,2147760,467090,25%,Q2,22-06-2024,Retail Partner,29,,,,,
679674,Africa,Canada,Wearables,7987223,80349,20%,Q4,03-03-2023,E-Commerce,27,,,,,
661128,Oceania,Germany,iPhone,2902545,25863,30%,Q2,05-03-2023,Offline,27,,,,,
801582,South America,Brazil,iPhone,481548,492716,20%,Q3,08-01-2022,Apple Store,20,,,,,
928707,Oceania,China,Wearables,3991525,63340,40%,Q1,26-09-2020,Apple Store,28,,,,,
612081,Europe,China,Services,6681502,74629,40%,Q3,27-09-2022,Offline,30,,,,,
329891,Africa,China,Wearables,8700210,172486,20%,Q2,09-04-2022,Online,32,,,,,
435589,Oceania,Canada,Wearables,8825853,307990,25%,Q4,05-06-2021,Online,33,,,,,
125072,Oceania,USA,iPhone,1493254,116132,20%,Q1,17-08-2023,E-Commerce,24,,,,,
749363,Asia,USA,iPad,5130772,55882,35%,Q2,23-08-2023,Apple Store,36,,,,,
899554,South America,USA,Wearables,4760356,87847,35%,Q4,10-12-2024,Apple Store,44,,,,,
611498,Africa,Canada,Services,9851694,16668,40%,Q4,24-12-2022,E-Commerce,25,,,,,
801408,Oceania,Canada,Services,2999379,458797,30%,Q2,24-01-2025,Offline,31,,,,,
190803,Oceania,UK,iPad,7392644,8041,20%,Q1,11-03-2024,Offline,25,,,,,
304798,Asia,China,MacBook,7873741,259700,20%,Q1,22-06-2021,Apple Store,39,,,,,
587949,Europe,India,iPhone,9072970,18584,35%,Q1,20-01-2023,Apple Store,19,,,,,
515474,Africa,Japan,iPad,6044476,33618,35%,Q3,22-06-2022,Retail Partner,38,,,,,
533673,Africa,India,Services,3937050,91740,20%,Q2,25-12-2020,Online,29,,,,,
165224,Africa,Japan,MacBook,598319,371010,30%,Q3,18-02-2021,Online,18,,,,,
809641,Oceania,Canada,iPhone,828134,80099,30%,Q3,03-12-2022,Online,24,,,,,
541987,North America,France,Wearables,4637606,289862,25%,Q1,10-03-2023,Offline,35,,,,,
712815,North America,France,Wearables,1403950,192488,40%,Q1,10-12-2023,Online,18,,,,,
991215,Asia,Germany,iPad,1474608,328858,25%,Q4,24-05-2021,Offline,44,,,,,
129452,North America,Japan,Wearables,8169111,333439,40%,Q2,23-11-2020,Retail Partner,20,,,,,
106307,Asia,UK,Wearables,7073765,162742,40%,Q1,02-06-2023,Online,28,,,,,
715579,North America,France,MacBook,2978072,286183,40%,Q1,01-12-2022,Offline,26,,,,,
773531,Europe,Germany,Wearables,4216602,211269,20%,Q1,10-03-2022,Offline,18,,,,,
816339,Africa,Germany,Services,3668235,125092,40%,Q3,26-12-2020,Apple Store,30,,,,,
175903,Oceania,India,iPad,2308483,416988,30%,Q2,23-04-2024,Retail Partner,29,,,,,
931748,Asia,India,Services,4899826,338567,30%,Q2,13-12-2022,E-Commerce,26,,,,,
306900,Oceania,Germany,iPad,3085940,459085,30%,Q2,07-08-2020,Online,25,,,,,
301634,Africa,USA,Wearables,2013762,63945,30%,Q3,28-06-2022,Apple Store,23,,,,,
168943,Oceania,Germany,MacBook,991105,210254,30%,Q4,17-12-2024,Retail Partner,44,,,,,
347598,North America,UK,MacBook,4069029,201428,25%,Q1,12-02-2022,Apple Store,24,,,,,
894212,Africa,Japan,Wearables,8854812,213943,30%,Q3,04-05-2023,Apple Store,29,,,,,
475661,Asia,UK,Wearables,3765647,380541,20%,Q4,05-09-2022,Retail Partner,26,,,,,
150495,Oceania,Australia,Wearables,9474704,211812,30%,Q4,05-12-2022,E-Commerce,29,,,,,
675456,South America,India,iPad,2526281,403252,25%,Q2,13-10-2022,Retail Partner,38,,,,,
367810,Asia,Germany,Services,1584247,172840,30%,Q4,27-05-2021,Apple Store,42,,,,,
176266,Africa,Canada,Services,7935016,493702,30%,Q3,15-09-2021,E-Commerce,28,,,,,
839011,Africa,India,MacBook,4603827,462387,20%,Q2,26-04-2024,Apple Store,48,,,,,
199932,North America,India,iPad,8456304,155478,30%,Q3,21-09-2020,Offline,40,,,,,
989916,South America,France,MacBook,2168146,339303,20%,Q3,19-07-2022,Apple Store,46,,,,,
986086,North America,Japan,MacBook,1004334,186547,40%,Q4,21-12-2020,Online,30,,,,,
284112,South America,India,iPhone,3304806,458884,25%,Q2,26-12-2021,Online,29,,,,,
330623,North America,Canada,iPhone,9319349,54899,40%,Q1,22-03-2021,E-Commerce,31,,,,,
268601,North America,China,Wearables,3942697,307352,30%,Q3,06-06-2023,E-Commerce,23,,,,,
666740,Asia,Canada,iPad,4008176,34389,30%,Q4,23-08-2020,Retail Partner,31,,,,,
875346,North America,UK,Wearables,8446634,132641,30%,Q3,21-10-2020,Retail Partner,37,,,,,
675020,North America,France,MacBook,9878816,329877,30%,Q3,17-09-2023,Apple Store,39,,,,,
322826,South America,Canada,iPad,2981996,411198,35%,Q4,27-11-2024,E-Commerce,32,,,,,
555223,Africa,Canada,Services,9789421,398342,40%,Q3,01-06-2023,Offline,28,,,,,
851867,Africa,Canada,Services,4406825,346536,25%,Q1,19-06-2022,Online,34,,,,,
761240,North America,China,Wearables,6839222,60915,20%,Q1,01-06-2021,E-Commerce,28,,,,,
301049,Europe,Australia,MacBook,729600,109537,40%,Q1,28-02-2020,E-Commerce,22,,,,,
559246,Europe,India,iPad,2070702,77814,20%,Q3,25-12-2024,Online,25,,,,,
491411,North America,India,Services,7600115,347139,30%,Q1,31-10-2023,Offline,36,,,,,
262073,Oceania,Japan,iPad,4573200,3483,30%,Q1,18-11-2020,Offline,35,,,,,
286918,South America,Canada,MacBook,7821539,52801,30%,Q1,14-09-2022,Retail Partner,29,,,,,
934311,Europe,France,iPad,8418051,439750,30%,Q3,13-02-2020,E-Commerce,33,,,,,
283207,Africa,Canada,Services,7668502,401384,40%,Q4,10-11-2024,Online,35,,,,,
729985,Africa,Germany,MacBook,3490910,385872,30%,Q1,04-06-2021,Retail Partner,46,,,,,
382118,South America,China,MacBook,1189137,257660,20%,Q2,28-12-2023,Retail Partner,42,,,,,
811874,North America,China,MacBook,9565944,223806,20%,Q3,12-02-2021,Offline,38,,,,,
102035,Oceania,India,Services,3352096,365180,40%,Q2,13-09-2024,Online,33,,,,,
218371,Europe,USA,iPhone,6787928,459948,35%,Q1,28-02-2023,E-Commerce,22,,,,,
760797,Asia,Brazil,MacBook,4583760,285044,30%,Q3,15-02-2021,Apple Store,42,,,,,
